feature,mean_abs_shap
vib_spec_c2_f249_t0,0.0002198013884514966
vib_spec_c1_f142_t4,0.00021947164245047398
vib_spec_c2_f197_t0,0.00021946462526454432
vib_spec_c2_f160_t12,0.00021656944750978512
vib_spec_c2_f35_t4,0.00021527972124269878
vib_spec_c2_f17_t1,0.0002137472314360253
vib_spec_c2_f30_t11,0.00021220538172080184
vib_spec_c1_f176_t7,0.00021124996082173532
vib_spec_c2_f177_t12,0.0002110004929288337
vib_spec_c2_f3_t11,0.00021018901946630666
vib_spec_c2_f248_t5,0.000210121569352619
vib_spec_c0_f198_t7,0.0002088398952139819
vib_spec_c0_f19_t9,0.00020805387375154606
vib_spec_c1_f0_t3,0.00020693734372604424
vib_spec_c2_f177_t2,0.00020669447104197804
vib_spec_c1_f15_t8,0.00020639041359279733
vib_spec_c2_f64_t4,0.00020461459419782198
vib_spec_c0_f19_t10,0.00020335127070615468
vib_spec_c2_f54_t6,0.00020199598567686755
vib_spec_c2_f56_t7,0.0002017890007309436
vib_spec_c0_f199_t2,0.0002015455630443847
vib_spec_c0_f18_t4,0.0002011024008871664
vib_spec_c1_f27_t6,0.0002009556351818785
vib_spec_c1_f7_t9,0.00020067681580920326
vib_spec_c1_f208_t3,0.00020033354989155335
vib_spec_c2_f27_t2,0.00020017551117271383
vib_spec_c2_f162_t6,0.00020001955255362578
vib_spec_c1_f33_t11,0.00019998721044440116
vib_spec_c0_f189_t3,0.0001995864970542776
vib_spec_c1_f209_t5,0.00019902541216105564
vib_spec_c2_f32_t5,0.0001985287076049523
vib_spec_c1_f168_t7,0.0001980654616197116
vib_spec_c1_f218_t8,0.0001965354561664814
vib_spec_c1_f129_t7,0.00019489163474090715
vib_spec_c2_f101_t9,0.00019427424523698513
vib_spec_c2_f3_t10,0.00019419079162042295
vib_spec_c0_f144_t3,0.00019316203853415398
vib_spec_c1_f183_t2,0.00019258836390847464
vib_spec_c1_f7_t4,0.00019254287787603014
vib_spec_c0_f3_t6,0.00019074072289215887
vib_spec_c0_f4_t2,0.000189998767932266
vib_spec_c0_f5_t0,0.0001898043611666588
vib_spec_c2_f27_t5,0.00018888051254902156
vib_spec_c1_f120_t10,0.00018853562960937268
vib_spec_c1_f145_t2,0.00018741245864086707
vib_spec_c0_f198_t1,0.00018698604476131926
vib_spec_c1_f226_t3,0.00018609380094096808
vib_spec_c2_f170_t10,0.0001859821998036194
vib_spec_c0_f235_t10,0.00018577250643690344
vib_spec_c1_f17_t8,0.00018412669579388996
vib_spec_c2_f224_t0,0.00018388772620089392
vib_spec_c1_f22_t3,0.00018292339301203284
vib_spec_c1_f116_t5,0.00018257672836170599
vib_spec_c2_f129_t1,0.0001810674605868509
vib_spec_c1_f185_t12,0.00018090345221179652
vib_spec_c0_f250_t9,0.0001801087059654248
vib_spec_c1_f1_t3,0.000179702205882504
vib_spec_c2_f52_t7,0.00017886128733785974
vib_spec_c0_f52_t5,0.00017822666326931628
vib_spec_c2_f54_t5,0.00017739398827023458
vib_spec_c1_f28_t10,0.00017709602904794218
vib_spec_c2_f112_t8,0.00017657182082248175
vib_spec_c1_f52_t5,0.00017596860246201645
vib_spec_c2_f170_t4,0.00017558667844886537
vib_spec_c2_f123_t1,0.00017490986822554105
vib_spec_c1_f210_t4,0.00017408470437928273
vib_spec_c2_f61_t10,0.00017336220385803216
vib_spec_c0_f144_t10,0.00017233243467647507
