condition_id,y_true,y_pred,lower,upper,interval_width,covered
5,0.0954,0.0925840641203192,0.07965357797833382,0.1055145502623046,0.025860972283970773,True
5,0.1036,0.09347715892512928,0.07977352129659836,0.10718079655366021,0.027407275257061853,True
5,0.098,0.09592376091664692,0.08158398517746387,0.11026353665582997,0.028679551478366094,True
5,0.0926,0.09596994101176526,0.08312067224290953,0.10881920978062098,0.025698537537711452,True
5,0.093,0.0931389815212325,0.07925278366124236,0.10702517938122263,0.027772395719980275,True
5,0.0962,0.09424129870934651,0.08125356606509447,0.10722903135359856,0.025975465288504085,True
5,0.0956,0.09725939543970102,0.08413994202655203,0.11037884885285001,0.02623890682629798,True
5,0.0912,0.09229055045208998,0.07889476837319889,0.10568633253098106,0.026791564157782166,True
5,0.0942,0.09528346089316403,0.08156941796930516,0.1089975038170229,0.027428085847717748,True
5,0.094,0.0933564662822392,0.07961045186849243,0.10710248069598598,0.027492028827493548,True
6,0.105,0.09368200834341942,0.08119404352416021,0.10616997316267862,0.024975929638518413,True
6,0.0878,0.09895777089796194,0.0850724426680154,0.11284309912790848,0.027770656459893073,True
6,0.0936,0.0910314323330257,0.08189580877742722,0.10016705588862418,0.01827124711119696,True
6,0.0954,0.09501450356754315,0.07597938680086384,0.11404962033422246,0.038070233533358616,True
6,0.1012,0.08860998523861824,0.07976895623531538,0.0974510142419211,0.017682058006605716,False
6,0.0954,0.0890259554474116,0.0800660818048587,0.09798582908996449,0.017919747285105786,True
6,0.0992,0.08864890246421307,0.08034874173462689,0.09694906319379926,0.016600321459172368,False
6,0.0964,0.08876502461868369,0.07969673632353136,0.09783331291383601,0.018136576590304654,True
6,0.0908,0.09112327182753399,0.08346926481671846,0.09877727883834952,0.015308014021631067,True
6,0.098,0.0898973843887771,0.08072671320750682,0.09906805557004739,0.018341342362540564,True
6,0.0838,0.08986195083621032,0.08154634263956764,0.098177559032853,0.016631216393285353,True
6,0.0846,0.08914234940493976,0.07981068272000137,0.09847401608987814,0.018663333369876772,True
6,0.0872,0.08824504364772308,0.07913130665827241,0.09735878063717375,0.018227473978901343,True
6,0.0862,0.08607725200663019,0.07603213416567994,0.09612236984758044,0.020090235681900492,True
6,0.0886,0.09036521451996947,0.0805335143214692,0.10019691471846974,0.01966340039700054,True
6,0.0834,0.08938136988465534,0.08038169683448901,0.09838104293482167,0.017999346100332658,True
6,0.079,0.08894327388885442,0.07977451766178903,0.09811203011591982,0.01833751245413079,False
6,0.0858,0.09241763634268318,0.0834964574298636,0.10133881525550277,0.01784235782563917,True
6,0.0862,0.08923796536749688,0.07999544678460865,0.09848048395038511,0.018485037165776458,True
6,0.0782,0.08823543172170173,0.0792721931689032,0.09719867027450026,0.017926477105597055,False
7,0.3806,0.21504982706523015,0.10995732089432628,0.32014233323613406,0.21018501234180778,False
7,0.377,0.20139937629522262,0.08143951051982204,0.32135924207062316,0.23991973155080112,False
7,0.3674,0.20047338257827843,0.08037171359666301,0.32057505155989385,0.24020333796323085,False
7,0.3644,0.2103828003046924,0.101218231021683,0.3195473695877018,0.21832913856601882,False
7,0.3676,0.21243621310677444,0.10480465807798756,0.3200677681355613,0.21526311005757376,False
7,0.363,0.19805427965243894,0.07624370080104537,0.3198648585038325,0.24362115770278714,False
7,0.3622,0.21311749352115603,0.10860178192997659,0.31763320511233545,0.20903142318235884,False
7,0.3562,0.2084159199530702,0.097467864213934,0.3193639756922064,0.22189611147827243,False
7,0.3548,0.21271911934557977,0.10321667551253644,0.3222215631786231,0.21900488766608667,False
7,0.3528,0.209938830414541,0.09897827608440628,0.3208993847446757,0.22192110866026943,False
7,0.3496,0.22434914392350216,0.13632959744672982,0.3123686904002745,0.17603909295354467,False
7,0.3496,0.2262208075780021,0.14073116674440642,0.3117104484115978,0.17097928166719137,False
7,0.3564,0.2289935039780916,0.14409331601237718,0.313893691943806,0.16980037593142883,False
7,0.346,0.2225203770537382,0.12978851130488955,0.31525224280258685,0.1854637314976973,False
7,0.3376,0.2275354782440183,0.14938126990394696,0.3056896865840896,0.15630841668014267,False
7,0.3366,0.22362992648930324,0.13183262263525458,0.3154272303433519,0.18359460770809732,False
7,0.3458,0.22678311683101549,0.14448984862236164,0.30907638503966933,0.1645865364173077,False
